record_id,lat,long,species,count
1083001,-45.916666666666664,165.4,royal / wandering albatross,6
1083001,-45.916666666666664,165.4,black-browed albatross sensu lato,2
1083001,-45.916666666666664,165.4,cape petrel,8
1083001,-45.916666666666664,165.4,fairy prion,2
1083001,-45.916666666666664,165.4,sooty shearwater,4
1084001,-35.53333333333333,125,royal albatross sensu lato,10
1084001,-35.53333333333333,125,black-browed albatross sensu lato,2
1084001,-35.53333333333333,125,sooty shearwater,18
1084002,-37.666666666666664,132.25,royal albatross sensu lato,10
1084002,-37.666666666666664,132.25,black-browed albatross sensu lato,2
1084002,-37.666666666666664,132.25,cape petrel,2
1084002,-37.666666666666664,132.25,prion (unidentified),2
1084002,-37.666666666666664,132.25,sooty shearwater,8
1084002,-37.666666666666664,132.25,seabird (unidentified),1
1084003,-40,162,royal albatross sensu lato,14
1084003,-40,162,black-browed albatross sensu lato,4
1084003,-40,162,giant petrel sensu lato,3
1084003,-40,162,cape petrel,8
1084003,-40,162,fairy prion,18
1086001,-36.166666666666664,174.91666666666666,fairy prion,6
1086001,-36.166666666666664,174.91666666666666,black petrel,55
1086001,-36.166666666666664,174.91666666666666,australasian gannet,12
1086002,-35.416666666666664,174.56666666666666,wilson's storm petrel,22
1086002,-35.416666666666664,174.56666666666666,australasian gannet,7
1086003,-35.25,168,wandering albatross sensu lato ad,4
1086003,-35.25,168,wandering albatross sensu lato juv,2
1086003,-35.25,168,royal albatross sensu lato ad,3
1086003,-35.25,168,northern giant petrel,3
1086003,-35.25,168,white-chinned petrel,1
1086003,-35.25,168,sooty shearwater,1
1086004,-35.3,167.33333333333334,wandering albatross sensu lato ad,4
1086004,-35.3,167.33333333333334,wandering albatross sensu lato juv,2
1086004,-35.3,167.33333333333334,royal albatross sensu lato,3
1086004,-35.3,167.33333333333334,northern giant petrel,1
1086004,-35.3,167.33333333333334,white-chinned petrel,1
1086005,-36.5,161,wandering albatross sensu lato ad,3
1086005,-36.5,161,wandering albatross sensu lato imm,4
1086005,-36.5,161,northern royal albatross ad,2
1086005,-36.5,161,royal albatross sensu lato,4
1086005,-36.5,161,white-chinned petrel,2
1086005,-36.5,161,petrel (unidentified),2
1086006,-36.333333333333336,160.5,wandering albatross sensu lato imm,1
1086006,-36.333333333333336,160.5,royal albatross sensu lato,3
1086007,-39.18333333333333,146.28333333333333,royal albatross sensu lato ad,1
1086007,-39.18333333333333,146.28333333333333,sooty shearwater,1
1086007,-39.18333333333333,146.28333333333333,australasian gannet,1
1087002,-39.666666666666664,154.16666666666666,wandering albatross sensu lato imm,3
1087002,-39.666666666666664,154.16666666666666,royal albatross sensu lato ad,2
1087002,-39.666666666666664,154.16666666666666,black-browed albatross sensu lato ad,3
1087002,-39.666666666666664,154.16666666666666,white-chinned petrel,3
1087003,-39.666666666666664,155,wandering albatross sensu lato imm,3
1087003,-39.666666666666664,155,royal albatross sensu lato ad,2
1087003,-39.666666666666664,155,black-browed albatross sensu lato ad,3
1087003,-39.666666666666664,155,white-chinned petrel,6
1087003,-39.666666666666664,155,sooty shearwater,48
1087003,-39.666666666666664,155,diving-petrel (unidentified),1
1087004,-39.85,161.93333333333334,wandering albatross sensu lato imm,3
1087004,-39.85,161.93333333333334,royal albatross sensu lato ad,2
1087004,-39.85,161.93333333333334,black-browed albatross sensu lato ad,3
1087005,-39.93333333333333,162.08333333333334,wandering albatross sensu lato imm,3
1087005,-39.93333333333333,162.08333333333334,royal albatross sensu lato ad,2
1087005,-39.93333333333333,162.08333333333334,black-browed albatross sensu lato ad,3
1087006,-40,164,wandering albatross sensu lato imm,3
1087006,-40,164,royal albatross sensu lato ad,2
1087006,-40,164,black-browed albatross sensu lato ad,3
1087007,-40,NA,diving-petrel (unidentified),2
1087008,-40.1,167.5,wandering albatross sensu lato ad,1
1087008,-40.1,167.5,wandering albatross sensu lato imm,1
1087008,-40.1,167.5,southern royal albatross ad,2
1087008,-40.1,167.5,southern royal albatross subad,3
1087008,-40.1,167.5,cape petrel,4
1087008,-40.1,167.5,broad-billed prion,48
1087009,-40.166666666666664,168.66666666666666,wandering albatross sensu lato imm,1
1087009,-40.166666666666664,168.66666666666666,royal albatross sensu lato imm,1
1087009,-40.166666666666664,168.66666666666666,fairy prion,4
1087009,-40.166666666666664,168.66666666666666,buller's shearwater,4
1087009,-40.166666666666664,168.66666666666666,sooty shearwater,2
1087009,-40.166666666666664,168.66666666666666,broad-billed prion,32
1087010,-40.2,169.08333333333334,wandering albatross sensu lato imm,2
1087010,-40.2,169.08333333333334,buller's shearwater,2
1087010,-40.2,169.08333333333334,skua (unidentified),1
1087011,-40.21666666666667,169.5,wandering albatross sensu lato imm,2
1087011,-40.21666666666667,169.5,cape petrel,3
1087011,-40.21666666666667,169.5,buller's shearwater,15
1087011,-40.21666666666667,169.5,sooty shearwater,2
1087011,-40.21666666666667,169.5,australasian gannet,2
1088001,-33,152,wandering albatross sensu lato subad,6
1088001,-33,152,black-browed albatross sensu lato subad,1
1088001,-33,152,cape petrel,5
1088001,-33,152,flesh-footed shearwater,1
1088001,-33,152,subantarctic skua,1
1088002,-33,152,wedge-tailed shearwater,40
1088002,-33,152,black-winged petrel,2
1088003,-34,152,wandering albatross sensu lato subad,7
1088003,-34,152,black-browed albatross sensu lato ad,1
1088003,-34,152,black-browed albatross sensu lato subad,1
1088003,-34,152,cape petrel,3
1088003,-34,152,pomarine skua,2
1088004,-35,154,wandering albatross sensu lato ad,1
1088004,-35,154,wandering albatross sensu lato subad,5
1088004,-35,154,black-browed albatross sensu lato ad,5
1088004,-35,154,giant petrel sensu lato,1
1088004,-35,154,cape petrel,4
1088004,-35,154,shearwater (unidentified),2
1088005,-36,154,wandering albatross sensu lato subad,4
1088005,-36,154,black-browed albatross sensu lato ad,7
1088005,-36,154,black-browed albatross sensu lato subad,5
1088005,-36,154,cape petrel,3
1088005,-36,154,sooty shearwater,2
1088006,-37,157,wandering albatross sensu lato subad,4
1088006,-37,157,black-browed albatross sensu lato ad,5
1088006,-37,157,black-browed albatross sensu lato subad,1
1088006,-37,157,giant petrel sensu lato,1
1088006,-37,157,cape petrel,2
1088007,-39,158,wandering albatross sensu lato subad,7
1088007,-39,158,cape petrel,1
1088007,-39,158,sooty shearwater,4
1088008,-40,158,wandering albatross sensu lato subad,6
1088008,-40,158,shy / white-capped / salvin's /  chatham mollymawk,1
1088008,-40,158,cape petrel,6
1088008,-40,158,prion (unidentified),5
1088008,-40,158,sooty shearwater,26
1088008,-40,158,black-bellied storm petrel,5
1088008,-40,158,tern (unidentified),1
1088009,-40,159,shearwater (unidentified),100
1088010,-40,159,wandering albatross sensu lato subad,11
1088010,-40,159,cape petrel,4
1088010,-40,159,grey-faced petrel,1
1088010,-40,159,white-headed petrel,1
1088010,-40,159,prion (unidentified),1
1088010,-40,159,sooty shearwater,32
1088010,-40,159,white-bellied storm petrel,4
1088011,-41,160,wandering albatross sensu lato subad,11
1088011,-41,160,giant petrel sensu lato,2
1088011,-41,160,cape petrel,5
1088011,-41,160,prion (unidentified),100
1088011,-41,160,shearwater (unidentified),8
1088011,-41,160,black-winged petrel,1
1088012,-42,161,cape petrel,1
1088013,-42,162,wandering albatross sensu lato subad,2
1088013,-42,162,cape petrel,2
1088013,-42,162,tern (unidentified),1
1088014,-43,162,giant petrel sensu lato,1
1088014,-43,162,cape petrel,1
1088014,-43,162,black-bellied storm petrel,1
1088015,-44,164,wandering albatross sensu lato subad,2
1088015,-44,164,black-browed albatross sensu lato ad,1
1088015,-44,164,grey-headed mollymawk,1
1088015,-44,164,giant petrel sensu lato,9
1088015,-44,164,cape petrel,27
1088015,-44,164,white-headed petrel,1
1088015,-44,164,black-bellied storm petrel,3
1088016,-46,166,wandering albatross sensu lato subad,2
1088016,-46,166,shy / white-capped / salvin's /  chatham mollymawk,1
1088016,-46,166,giant petrel sensu lato,5
1088016,-46,166,cape petrel,5
1088017,-46,167,wandering albatross sensu lato subad,3
1088017,-46,167,black-browed albatross sensu lato ad,5
1088017,-46,167,black-browed albatross sensu lato subad,1
1088017,-46,167,buller's mollymawk,3
1088017,-46,167,shy / white-capped / salvin's /  chatham mollymawk,2
1088017,-46,167,giant petrel sensu lato,4
1088017,-46,167,cape petrel,25
1088017,-46,167,prion (unidentified),20
1092001,-36,176,wandering albatross sensu lato subad,2
1092001,-36,176,shy / white-capped / salvin's /  chatham mollymawk,1
1092001,-36,176,giant petrel sensu lato,3
1092001,-36,176,cape petrel,2
1092001,-36,176,grey-faced petrel,8
1092001,-36,176,buller's shearwater,2
1092001,-36,176,southern black-backed gull ad,2
1092002,-34,174,giant petrel sensu lato,1
1092002,-34,174,buller's shearwater,9
1092002,-34,174,sooty shearwater,1
1092002,-34,174,storm-petrel (unidentified),8
1092003,-34,173,giant petrel sensu lato,1
1092003,-34,173,flesh-footed shearwater,4
1092003,-34,173,buller's shearwater,202
1092003,-34,173,australasian gannet,1
1092004,-34,173,wandering albatross sensu lato subad,NA
1092005,-34,172,black-browed albatross sensu lato ad,1
1092005,-34,172,black-browed albatross sensu lato subad,2
1092005,-34,172,giant petrel sensu lato,3
1092005,-34,172,flesh-footed shearwater,9
1092005,-34,172,buller's shearwater,73
1092005,-34,172,australasian gannet,4
1092005,-34,172,southern black-backed gull ad,8
1092006,-34,169,wandering albatross sensu lato pl1,2
1092006,-34,169,wandering albatross sensu lato pl2,1
1092006,-34,169,wandering albatross sensu lato pl3,2
1092006,-34,169,giant petrel sensu lato,2
1092006,-34,169,cape petrel,2
1092006,-34,169,all dark shearwater (unidentified),1
1092007,-34,169,wandering albatross sensu lato pl1,5
1092007,-34,169,wandering albatross sensu lato pl2,3
1092007,-34,169,wandering albatross sensu lato pl3,2
1092007,-34,169,wandering albatross sensu lato,2
1092007,-34,169,giant petrel sensu lato,2
1092007,-34,169,cape petrel,2
1092008,-34,168,wandering albatross sensu lato subad,8
1092008,-34,168,giant petrel sensu lato,1
1092008,-34,168,cape petrel,8
1092008,-34,168,buller's shearwater,1
1092009,-34,168,wandering albatross sensu lato pl1,2
1092009,-34,168,wandering albatross sensu lato pl2,4
1092009,-34,168,wandering albatross sensu lato pl3,3
1092009,-34,168,wandering albatross sensu lato,3
1092009,-34,168,giant petrel sensu lato,2
1092009,-34,168,cape petrel,2
1092009,-34,168,shearwater (unidentified),4
1092010,-34,167,wandering albatross sensu lato pl1,1
1092010,-34,167,wandering albatross sensu lato pl2,2
1092010,-34,167,wandering albatross sensu lato pl3,4
1092010,-34,167,wandering albatross sensu lato pl4,3
1092010,-34,167,wandering albatross sensu lato pl5,2
1092010,-34,167,giant petrel sensu lato,2
1092010,-34,167,cape petrel,7
1092011,-34,167,white-headed petrel,NA
1092012,-34,164,wandering albatross sensu lato pl1,3
1092012,-34,164,wandering albatross sensu lato pl2,1
1092012,-34,164,wandering albatross sensu lato pl3,2
1092012,-34,164,cape petrel,2
1092012,-34,164,sooty shearwater,1
1092012,-34,164,shearwater (unidentified),1
1092013,-34,164,red-tailed tropicbird,NA
1092014,-34,163,wandering albatross sensu lato pl1,3
1092014,-34,163,wandering albatross sensu lato pl2,1
1092014,-34,163,wandering albatross sensu lato pl3,1
1092014,-34,163,cape petrel,3
1092014,-34,163,shearwater (unidentified),7
1092015,-33,162,wandering albatross sensu lato pl1,2
1092015,-33,162,wandering albatross sensu lato pl2,1
1092015,-33,162,wandering albatross sensu lato pl3,3
1092015,-33,162,black-browed albatross sensu lato ad,1
1092015,-33,162,black-browed albatross sensu lato subad,1
1092015,-33,162,cape petrel,3
1092015,-33,162,grey-faced petrel,2
1092016,-34,159,wandering albatross sensu lato pl1,1
1092016,-34,159,wandering albatross sensu lato pl2,3
1092016,-34,159,shearwater (unidentified),2
1092017,-33,159,australasian gannet subad,NA
1092018,-33,158,wandering albatross sensu lato pl1,1
1092018,-33,158,wandering albatross sensu lato pl2,2
1092018,-33,158,wandering albatross sensu lato pl3,3
1092018,-33,158,cape petrel,2
1092018,-33,158,grey-faced petrel,1
1092020,-33,157,wandering albatross sensu lato pl2,4
1092020,-33,157,wandering albatross sensu lato pl3,3
1092020,-33,157,wandering albatross sensu lato subad,3
1092020,-33,157,black-browed albatross sensu lato ad,3
1092020,-33,157,black-browed albatross sensu lato subad,1
1092020,-33,157,cape petrel,2
1092021,-33,156,wandering albatross sensu lato subad,6
1092021,-33,156,black-browed albatross sensu lato ad,7
1092021,-33,156,black-browed albatross sensu lato subad,2
1092021,-33,156,cape petrel,3
1092021,-33,156,sooty shearwater,1
1092022,-33,154,wandering albatross sensu lato subad,1
1092022,-33,154,cape petrel,1
1092022,-33,154,grey-faced petrel,2
1092023,-33,153,wandering albatross sensu lato pl1,1
1092023,-33,153,wandering albatross sensu lato pl2,1
1092023,-33,153,wandering albatross sensu lato pl3,2
1092023,-33,153,wandering albatross sensu lato pl4,1
1092023,-33,153,cape petrel,3
1092023,-33,153,grey-faced petrel,3
1092024,-33,152,wandering albatross sensu lato subad,8
1092024,-33,152,black-browed albatross sensu lato,1
1092024,-33,152,cape petrel,2
1100001,-45,170,buller's mollymawk,1
1100001,-45,170,shy / white-capped mollymawk,1
1100001,-45,170,salvin's mollymawk,2
1100001,-45,170,grey-headed mollymawk,1
1100001,-45,170,cape petrel,6
1100001,-45,170,sooty shearwater,50
1100001,-45,170,southern black-backed gull,25
1100002,-45,170,salvin's mollymawk,2
1100002,-45,170,cape petrel,3
1100002,-45,170,sooty shearwater,500
1100002,-45,170,southern black-backed gull ad,20
1100003,-46,170,cape petrel,6
1100003,-46,170,sooty shearwater,250
1100004,-46,170,buller's mollymawk,1
1100004,-46,170,giant petrel sensu lato,2
1100004,-46,170,cape petrel,6
1100004,-46,170,prion (unidentified),2
1100004,-46,170,sooty shearwater,200
1100004,-46,170,southern black-backed gull,2
1100005,-46,169,salvin's mollymawk,1
1100005,-46,169,giant petrel sensu lato,1
1100005,-46,169,cape petrel,9
1100005,-46,169,sooty shearwater,200
1100006,-46,169,buller's mollymawk,1
1100006,-46,169,giant petrel sensu lato,2
1100006,-46,169,cape petrel,9
1100006,-46,169,sooty shearwater,100
1100006,-46,169,southern black-backed gull ad,1
1100007,-46,169,salvin's mollymawk,1
1100007,-46,169,giant petrel sensu lato,1
1100007,-46,169,cape petrel,8
1100007,-46,169,prion (unidentified),2
1100007,-46,169,sooty shearwater,20
1100007,-46,169,southern black-backed gull ad,9
1100008,-46,168,cape petrel,7
1100008,-46,168,prion (unidentified),3
1100008,-46,168,sooty shearwater,15
1100008,-46,168,southern black-backed gull ad,6
1100009,-45,164,wandering albatross sensu lato pl3,3
1100009,-45,164,wandering albatross sensu lato pl4,1
1100009,-45,164,southern royal albatross,2
1100009,-45,164,shy / white-capped / salvin's /  chatham mollymawk,1
1100009,-45,164,cape petrel,12
1100009,-45,164,sooty shearwater,8
1100009,-45,164,black / white-bellied storm-petrel,1
1100010,-45,164,wandering albatross sensu lato pl3,2
1100010,-45,164,wandering albatross sensu lato pl4,1
1100010,-45,164,southern royal albatross,1
1100010,-45,164,shy / white-capped / salvin's /  chatham mollymawk,2
1100010,-45,164,cape petrel,14
1100010,-45,164,mottled petrel,6
1100010,-45,164,sooty shearwater,6
1100011,-45,164,wandering albatross sensu lato pl2,4
1100011,-45,164,wandering albatross sensu lato pl3,6
1100011,-45,164,wandering albatross sensu lato pl4,2
1100011,-45,164,southern royal albatross,2
1100011,-45,164,cape petrel,2
1100011,-45,164,sooty shearwater,4
1100012,-45,163,wandering albatross sensu lato ad,7
1100012,-45,163,wandering albatross sensu lato pl2,2
1100012,-45,163,wandering albatross sensu lato pl3,4
1100012,-45,163,wandering albatross sensu lato pl4,2
1100012,-45,163,wandering albatross sensu lato pl5,1
1100012,-45,163,cape petrel,1
1100012,-45,163,sooty shearwater,6
1100012,-45,163,black / white-bellied storm-petrel,2
1100013,-45,163,wandering albatross sensu lato pl1,1
1100013,-45,163,wandering albatross sensu lato pl2,2
1100013,-45,163,wandering albatross sensu lato pl3,3
1100013,-45,163,white-chinned petrel,1
1100013,-45,163,sooty shearwater,3
1100013,-45,163,black / white-bellied storm-petrel,2
1100014,-45,162,wandering albatross sensu lato pl2,1
1100014,-45,162,wandering albatross sensu lato pl3,3
1100014,-45,162,wandering albatross sensu lato pl4,1
1100014,-45,162,prion (unidentified),30
1100014,-45,162,sooty shearwater,2
1100014,-45,162,black / white-bellied storm-petrel,8
1100015,-44,162,wandering albatross sensu lato pl2,1
1100015,-44,162,wandering albatross sensu lato pl3,2
1100015,-44,162,wandering albatross sensu lato pl4,1
1100016,-44,162,wandering albatross sensu lato pl2,1
1100016,-44,162,wandering albatross sensu lato pl3,3
1100016,-44,162,wandering albatross sensu lato pl4,1
1100016,-44,162,black / white-bellied storm-petrel,2
1100017,-44,161,wandering albatross sensu lato pl2,2
1100017,-44,161,wandering albatross sensu lato pl3,3
1100017,-44,161,wandering albatross sensu lato pl4,1
1100017,-44,161,giant petrel sensu lato,1
1100017,-44,161,prion (unidentified),2
1100017,-44,161,white-faced storm petrel,1
1100017,-44,161,black / white-bellied storm-petrel,1
1100018,-44,160,wandering albatross sensu lato pl1,1
1100018,-44,160,wandering albatross sensu lato pl2,1
1100018,-44,160,wandering albatross sensu lato pl3,3
1100018,-44,160,wandering albatross sensu lato pl4,1
1100019,-43,157,wandering albatross sensu lato pl2,1
1100019,-43,157,wandering albatross sensu lato pl3,3
1100019,-43,157,wandering albatross sensu lato pl4,1
1100019,-43,157,shy / white-capped / salvin's /  chatham mollymawk,1
1100020,-43,156,wandering albatross sensu lato pl2,2
1100020,-43,156,wandering albatross sensu lato pl3,3
1100020,-43,156,wandering albatross sensu lato pl4,1
1100020,-43,156,white-chinned petrel,2
1100021,-42,156,wandering albatross sensu lato pl2,2
1100021,-42,156,wandering albatross sensu lato pl3,2
1100021,-42,156,wandering albatross sensu lato pl4,2
1100022,-42,156,wandering albatross sensu lato pl1,1
1100022,-42,156,wandering albatross sensu lato pl2,2
1100022,-42,156,wandering albatross sensu lato pl3,3
1100022,-42,156,wandering albatross sensu lato pl4,1
1100022,-42,156,shy / white-capped / salvin's /  chatham mollymawk,3
1100022,-42,156,short-tailed shearwater,2
1100023,-42,155,wandering albatross sensu lato pl2,2
1100023,-42,155,wandering albatross sensu lato pl3,3
1100023,-42,155,wandering albatross sensu lato pl4,1
1100023,-42,155,short-tailed shearwater,4
1100024,-42,155,wandering albatross sensu lato pl2,2
1100024,-42,155,wandering albatross sensu lato pl3,3
1100024,-42,155,wandering albatross sensu lato pl4,2
1100024,-42,155,short-tailed shearwater,2
1100025,-42,154,wandering albatross sensu lato pl2,2
1100025,-42,154,wandering albatross sensu lato pl3,3
1100025,-42,154,wandering albatross sensu lato pl4,2
1100025,-42,154,short-tailed shearwater,1
1100026,-41,154,wandering albatross sensu lato pl2,3
1100026,-41,154,wandering albatross sensu lato pl3,3
1100026,-41,154,wandering albatross sensu lato pl4,2
1100026,-41,154,white-chinned petrel,1
1100026,-41,154,short-tailed shearwater,1
1100027,-40,151,wandering albatross sensu lato pl3,1
1100027,-40,151,grey-faced petrel,1
1100028,-40,151,wandering albatross sensu lato pl2,1
1100028,-40,151,wandering albatross sensu lato pl3,1
1100028,-40,151,grey-faced petrel,1
1100028,-40,151,short-tailed shearwater,1
1100029,-39,150,wandering albatross sensu lato pl1,1
1100029,-39,150,wandering albatross sensu lato pl2,2
1100029,-39,150,wandering albatross sensu lato pl3,2
1100029,-39,150,wandering albatross sensu lato pl4,1
1100029,-39,150,short-tailed shearwater,1
1100030,-39,150,wandering albatross sensu lato pl2,1
1100030,-39,150,wandering albatross sensu lato pl3,2
1100030,-39,150,wandering albatross sensu lato pl4,2
1100030,-39,150,short-tailed shearwater,3
1100031,-39,150,wandering albatross sensu lato pl4,2
1100031,-39,150,short-tailed shearwater,5
1100032,-39,149,wandering albatross sensu lato pl1,1
1100032,-39,149,wandering albatross sensu lato pl2,2
1100032,-39,149,wandering albatross sensu lato pl3,2
1100032,-39,149,wandering albatross sensu lato pl4,1
1100032,-39,149,short-tailed shearwater,4
1104001,-33.083333333333336,154.41666666666666,wandering albatross sensu lato pl1,1
1104001,-33.083333333333336,154.41666666666666,wandering albatross sensu lato pl3,3
1104002,-33,154,wandering albatross sensu lato pl1,1
1104002,-33,154,wandering albatross sensu lato pl3,4
1104002,-33,154,all dark petrel (unidentified),2
1104003,-33,154,wandering albatross sensu lato pl1,1
1104003,-33,154,wandering albatross sensu lato pl3,3
1104003,-33,154,short-tailed shearwater,42
1104003,-33,154,all dark petrel (unidentified),2
1104004,-33,153,wandering albatross sensu lato pl1,1
1104004,-33,153,wandering albatross sensu lato pl2,1
1104004,-33,153,wandering albatross sensu lato pl3,3
1104004,-33,153,wedge-tailed shearwater,1
1104005,-33.03333333333333,153.83333333333334,wandering albatross sensu lato pl1,1
1104005,-33.03333333333333,153.83333333333334,wandering albatross sensu lato pl2,1
1104005,-33.03333333333333,153.83333333333334,wandering albatross sensu lato pl3,3
1104005,-33.03333333333333,153.83333333333334,short-tailed shearwater,20
1104006,-32,151,wandering albatross sensu lato pl3,2
1104006,-32,151,short-tailed shearwater,50
1104006,-32,151,pomarine skua ad lght,1
1104006,-32,151,pomarine skua juv,1
1104006,-32,151,crested tern ad,20
1104006,-32,151,tern (unidentified),200
1104006,-32,151,common tern,30
1104007,-32,151,wandering albatross sensu lato pl3,1
1104007,-32,151,short-tailed shearwater,30
1104007,-32,151,crested tern ad,9
1104007,-32,151,common tern ad,3
1104007,-32,151,common tern juv,30
1104008,-32,151,wandering albatross sensu lato pl1,1
1104008,-32,151,wandering albatross sensu lato pl2,1
1104008,-32,151,short-tailed shearwater,10
1104008,-32,151,pomarine skua ad,2
1104008,-32,151,pomarine skua subad,4
1104008,-32,151,tern (unidentified),50
1104010,-32,151,pomarine skua ad,NA
1104010,-32,151,jaeger (unidentified),NA
1104011,-33,154,wandering albatross sensu lato pl1,1
1104011,-33,154,wandering albatross sensu lato pl2,1
1104011,-33,154,wandering albatross sensu lato pl3,4
1104011,-33,154,providence petrel,2
1104012,-33,154,wandering albatross sensu lato pl1,1
1104012,-33,154,wandering albatross sensu lato pl2,1
1104012,-33,154,wandering albatross sensu lato pl3,5
1104012,-33,154,grey-faced petrel,2
1104013,-33,155,wandering albatross sensu lato pl2,1
1104013,-33,155,wandering albatross sensu lato pl3,1
1104013,-33,155,grey-faced petrel,1
1104013,-33,155,short-tailed shearwater,250
1104014,-33.166666666666664,155.41666666666666,wandering albatross sensu lato pl2,1
1104014,-33.166666666666664,155.41666666666666,wandering albatross sensu lato pl3,3
1104014,-33.166666666666664,155.41666666666666,grey-faced petrel,1
1104014,-33.166666666666664,155.41666666666666,short-tailed shearwater,300
1104014,-33.166666666666664,155.41666666666666,sooty tern ad,4
1104015,-33,155,wandering albatross sensu lato pl2,1
1104015,-33,155,wandering albatross sensu lato pl3,3
1104015,-33,155,grey-faced petrel,2
1104016,-33.4,157.56666666666666,sooty tern,1
1104017,-33,159,wandering albatross sensu lato pl1,2
1104017,-33,159,wandering albatross sensu lato pl3,4
1104018,-33,159,wandering albatross sensu lato pl1,2
1104018,-33,159,wandering albatross sensu lato pl2,1
1104018,-33,159,wandering albatross sensu lato pl3,3
1104019,-33,160,wandering albatross sensu lato pl1,2
1104019,-33,160,wandering albatross sensu lato pl2,1
1104019,-33,160,wandering albatross sensu lato pl3,3
1104019,-33,160,grey-faced petrel,1
1104020,-33,160,wandering albatross sensu lato pl1,1
1104020,-33,160,wandering albatross sensu lato pl2,1
1104020,-33,160,wandering albatross sensu lato pl3,4
1104020,-33,160,wedge-tailed shearwater,1
1104020,-33,160,sooty tern ad,31
1104021,-33,160,wandering albatross sensu lato pl1,1
1104021,-33,160,wandering albatross sensu lato pl3,4
1104021,-33,160,gould's petrel,1
1104021,-33,160,all dark petrel (unidentified),5
1104021,-33,160,storm-petrel (unidentified),1
1104021,-33,160,sooty tern ad,5
1104022,-33.46666666666667,160.36666666666667,wandering albatross sensu lato pl1,1
1104022,-33.46666666666667,160.36666666666667,wandering albatross sensu lato pl3,4
1104022,-33.46666666666667,160.36666666666667,all dark shearwater (unidentified),1
1104022,-33.46666666666667,160.36666666666667,sooty tern ad,15
1104023,-33,160,wandering albatross sensu lato pl1,1
1104023,-33,160,wandering albatross sensu lato pl3,1
1104023,-33,160,sooty tern ad,2
1104024,-33,160,wandering albatross sensu lato pl1,1
1104024,-33,160,wandering albatross sensu lato pl3,2
1104024,-33,160,sooty tern ad,4
1104025,-33,160,wandering albatross sensu lato pl3,1
1104025,-33,160,all dark shearwater (unidentified),1
1104026,-33,165,wandering albatross sensu lato pl1,4
1104026,-33,165,wandering albatross sensu lato pl2,4
1104026,-33,165,wandering albatross sensu lato pl3,3
1104026,-33,165,wandering albatross sensu lato pl4,2
1104026,-33,165,black-browed albatross sensu lato ad,1
1104026,-33,165,cape petrel,3
1104026,-33,165,all dark petrel (unidentified),1
1104027,-33,166,wandering albatross sensu lato pl1,3
1104027,-33,166,wandering albatross sensu lato pl2,3
1104027,-33,166,wandering albatross sensu lato pl3,1
1104027,-33,166,wandering albatross sensu lato pl4,1
1104027,-33,166,jaeger (unidentified),1
1104027,-33,166,tern (unidentified),1
1104028,-33,166,wandering albatross sensu lato pl1,3
1104028,-33,166,wandering albatross sensu lato pl2,2
1104028,-33,166,wandering albatross sensu lato pl3,2
1104028,-33,166,wandering albatross sensu lato pl4,1
1104028,-33,166,cape petrel,1
1104028,-33,166,sooty shearwater,1
1104028,-33,166,all dark petrel (unidentified),1
1104029,-33.85,166.46666666666667,wandering albatross sensu lato pl1,2
1104029,-33.85,166.46666666666667,wandering albatross sensu lato pl2,2
1104029,-33.85,166.46666666666667,wandering albatross sensu lato pl3,1
1104029,-33.85,166.46666666666667,wandering albatross sensu lato pl4,1
1104029,-33.85,166.46666666666667,cape petrel,1
1104029,-33.85,166.46666666666667,wedge-tailed shearwater,1
1104030,-33,166,wandering albatross sensu lato pl1,3
1104030,-33,166,wandering albatross sensu lato pl2,1
1104030,-33,166,wandering albatross sensu lato pl3,1
1104030,-33,166,wandering albatross sensu lato pl4,1
1104030,-33,166,cape petrel,1
1104031,-33,167,wandering albatross sensu lato pl1,3
1104031,-33,167,wandering albatross sensu lato pl2,3
1104031,-33,167,wandering albatross sensu lato pl3,2
1104031,-33,167,wandering albatross sensu lato pl4,1
1104031,-33,167,cape petrel,1
1104032,-33,167,wandering albatross sensu lato pl1,3
1104032,-33,167,wandering albatross sensu lato pl2,2
1104032,-33,167,wandering albatross sensu lato pl3,3
1104032,-33,167,cape petrel,1
1104032,-33,167,gadfly petrel (unidentified),4
1104033,-33,167,wandering albatross sensu lato pl1,3
1104033,-33,167,wandering albatross sensu lato pl2,2
1104033,-33,167,wandering albatross sensu lato pl3,2
1104033,-33,167,wandering albatross sensu lato pl4,1
1104033,-33,167,all dark shearwater (unidentified),2
1104034,-34.25,171.73333333333332,wandering albatross sensu lato pl1,2
1104034,-34.25,171.73333333333332,wandering albatross sensu lato pl2,2
1104034,-34.25,171.73333333333332,wandering albatross sensu lato pl3,3
1104034,-34.25,171.73333333333332,black-browed albatross sensu lato ad,1
1104034,-34.25,171.73333333333332,giant petrel sensu lato,7
1104034,-34.25,171.73333333333332,cape petrel,6
1104034,-34.25,171.73333333333332,buller's shearwater,200
1104034,-34.25,171.73333333333332,sooty shearwater,2
1104035,-34,172,wandering albatross sensu lato pl1,2
1104035,-34,172,wandering albatross sensu lato pl2,3
1104035,-34,172,wandering albatross sensu lato pl3,2
1104035,-34,172,black-browed albatross sensu lato ad,1
1104035,-34,172,giant petrel sensu lato,4
1104035,-34,172,cape petrel,7
1104036,-34.266666666666666,172.05,wandering albatross sensu lato pl1,1
1104036,-34.266666666666666,172.05,wandering albatross sensu lato pl2,2
